Machine Name,MTC_Compressor
Point Name,RK1_B1Y
Comp,
Probe Angle,0° None
Amp Unit,µm pp
Speed Unit,rpm
Variable,1X
Amp,Amp Status,Phase,Phase Status,Speed,Speed Status,Timestamp
137.007,Valid,230,Valid,5073,Valid,1/24/2019 1:24:39 AM
130.225,Valid,234,Valid,5071,Valid,1/24/2019 1:24:43 AM
138.17,Valid,229,Valid,5072,Valid,1/24/2019 1:24:52 AM
133.664,Valid,231,Valid,5072,Valid,1/24/2019 1:24:53 AM
126.591,Valid,236,Valid,5072,Valid,1/24/2019 1:24:53 AM
132.405,Valid,231,Valid,5074,Valid,1/24/2019 1:25:03 AM
135.99,Valid,229,Valid,5074,Valid,1/24/2019 1:25:03 AM
124.266,Valid,235,Valid,5074,Valid,1/24/2019 1:25:06 AM
130.467,Valid,233,Valid,5074,Valid,1/24/2019 1:25:13 AM
136.62,Valid,228,Valid,5072,Valid,1/24/2019 1:25:16 AM
136.184,Valid,229,Valid,5072,Valid,1/24/2019 1:25:21 AM
128.82,Valid,234,Valid,5072,Valid,1/24/2019 1:25:23 AM
125.041,Valid,235,Valid,5072,Valid,1/24/2019 1:25:24 AM
125.041,Valid,235,Valid,5073,Valid,1/24/2019 1:25:24 AM
137.056,Valid,228,Valid,5072,Valid,1/24/2019 1:25:33 AM
132.017,Valid,230,Valid,5071,Valid,1/24/2019 1:25:43 AM
137.589,Valid,228,Valid,5069,Valid,1/24/2019 1:25:45 AM
135.748,Valid,230,Valid,5073,Valid,1/24/2019 1:25:53 AM
137.056,Valid,230,Valid,5073,Valid,1/24/2019 1:25:53 AM
127.609,Valid,234,Valid,5069,Valid,1/24/2019 1:25:59 AM
134.004,Valid,231,Valid,5069,Valid,1/24/2019 1:26:03 AM
136.281,Valid,228,Valid,5071,Valid,1/24/2019 1:26:09 AM
132.211,Valid,232,Valid,5071,Valid,1/24/2019 1:26:13 AM
127.027,Valid,235,Valid,5071,Valid,1/24/2019 1:26:14 AM
127.221,Valid,233,Valid,5068,Valid,1/24/2019 1:26:19 AM
126.93,Valid,234,Valid,5074,Valid,1/24/2019 1:26:23 AM
124.799,Valid,235,Valid,5074,Valid,1/24/2019 1:26:26 AM
131.339,Valid,234,Valid,5070,Valid,1/24/2019 1:26:33 AM
136.377,Valid,229,Valid,5070,Valid,1/24/2019 1:26:36 AM
132.163,Valid,232,Valid,5075,Valid,1/24/2019 1:26:43 AM
147.908,Valid,222,Valid,5070,Valid,1/24/2019 1:26:47 AM
147.375,Valid,224,Valid,5072,Valid,1/24/2019 1:26:53 AM
128.723,Valid,234,Valid,5072,Valid,1/24/2019 1:26:59 AM
126.737,Valid,235,Valid,5069,Valid,1/24/2019 1:27:00 AM
101.06,Valid,245,Valid,5070,Valid,1/24/2019 1:27:02 AM
59.202,Valid,261,Valid,5076,Valid,1/24/2019 1:27:03 AM
61.382,Valid,256,Valid,5065,Valid,1/24/2019 1:27:04 AM
65.209,Valid,254,Valid,5074,Valid,1/24/2019 1:27:23 AM
61.091,Valid,257,Valid,5074,Valid,1/24/2019 1:27:23 AM
72.379,Valid,252,Valid,5074,Valid,1/24/2019 1:27:33 AM
128.917,Valid,235,Valid,5072,Valid,1/24/2019 1:27:36 AM
125.768,Valid,238,Valid,5074,Valid,1/24/2019 1:27:39 AM
128.529,Valid,237,Valid,5074,Valid,1/24/2019 1:27:48 AM
63.514,Valid,259,Valid,5075,Valid,1/24/2019 1:27:59 AM
64.289,Valid,255,Valid,5075,Valid,1/24/2019 1:28:02 AM
61.624,Valid,259,Valid,5069,Valid,1/24/2019 1:28:03 AM
68.697,Valid,258,Valid,5068,Valid,1/24/2019 1:28:13 AM
65.112,Valid,259,Valid,5070,Valid,1/24/2019 1:28:15 AM
68.697,Valid,256,Valid,5071,Valid,1/24/2019 1:28:15 AM
77.951,Valid,255,Valid,5071,Valid,1/24/2019 1:28:19 AM
79.937,Valid,251,Valid,5072,Valid,1/24/2019 1:28:20 AM
134.488,Valid,230,Valid,5072,Valid,1/24/2019 1:28:22 AM
129.934,Valid,235,Valid,5072,Valid,1/24/2019 1:28:23 AM
131.291,Valid,232,Valid,5072,Valid,1/24/2019 1:28:25 AM
144.952,Valid,224,Valid,5074,Valid,1/24/2019 1:28:32 AM
143.16,Valid,223,Valid,5074,Valid,1/24/2019 1:28:33 AM
139.623,Valid,226,Valid,5071,Valid,1/24/2019 1:28:42 AM
141.561,Valid,224,Valid,5071,Valid,1/24/2019 1:28:43 AM
149.41,Valid,222,Valid,5073,Valid,1/24/2019 1:28:53 AM
147.811,Valid,224,Valid,5073,Valid,1/24/2019 1:28:55 AM
148.005,Valid,224,Valid,5071,Valid,1/24/2019 1:29:04 AM
139.672,Valid,227,Valid,5070,Valid,1/24/2019 1:29:12 AM
142.869,Valid,226,Valid,5070,Valid,1/24/2019 1:29:13 AM
148.586,Valid,223,Valid,5070,Valid,1/24/2019 1:29:15 AM
141.755,Valid,225,Valid,5070,Valid,1/24/2019 1:29:17 AM
143.644,Valid,225,Valid,5072,Valid,1/24/2019 1:29:22 AM
144.904,Valid,227,Valid,5072,Valid,1/24/2019 1:29:23 AM
149.749,Valid,224,Valid,5072,Valid,1/24/2019 1:29:33 AM
151.105,Valid,222,Valid,5072,Valid,1/24/2019 1:29:34 AM
150.427,Valid,223,Valid,5073,Valid,1/24/2019 1:29:43 AM
151.88,Valid,223,Valid,5073,Valid,1/24/2019 1:29:44 AM
150.524,Valid,223,Valid,5071,Valid,1/24/2019 1:29:45 AM
149.216,Valid,222,Valid,5073,Valid,1/24/2019 1:29:51 AM
144.807,Valid,225,Valid,5073,Valid,1/24/2019 1:29:53 AM
135.699,Valid,231,Valid,5073,Valid,1/24/2019 1:29:58 AM
138.025,Valid,229,Valid,5073,Valid,1/24/2019 1:30:02 AM
64.386,Valid,259,Valid,5069,Valid,1/24/2019 1:30:15 AM
61.237,Valid,255,Valid,5070,Valid,1/24/2019 1:30:15 AM
64.386,Valid,257,Valid,5069,Valid,1/24/2019 1:30:24 AM
64.143,Valid,256,Valid,5071,Valid,1/24/2019 1:30:28 AM
72.428,Valid,255,Valid,5069,Valid,1/24/2019 1:30:32 AM
67.825,Valid,254,Valid,5069,Valid,1/24/2019 1:30:33 AM
74.22,Valid,253,Valid,5069,Valid,1/24/2019 1:30:40 AM
64.337,Valid,255,Valid,5073,Valid,1/24/2019 1:30:57 AM
69.569,Valid,254,Valid,5075,Valid,1/24/2019 1:31:00 AM
137.395,Valid,230,Valid,5074,Valid,1/24/2019 1:31:08 AM
148.15,Valid,224,Valid,5073,Valid,1/24/2019 1:31:18 AM
149.313,Valid,223,Valid,5073,Valid,1/24/2019 1:31:19 AM
145.921,Valid,226,Valid,5072,Valid,1/24/2019 1:31:23 AM
60.268,Valid,260,Valid,5073,Valid,1/24/2019 1:31:36 AM
57.361,Valid,254,Valid,5073,Valid,1/24/2019 1:31:36 AM
61.382,Valid,260,Valid,5070,Valid,1/24/2019 1:31:40 AM
69.424,Valid,256,Valid,5070,Valid,1/24/2019 1:31:52 AM
65.161,Valid,255,Valid,5070,Valid,1/24/2019 1:31:53 AM
63.465,Valid,259,Valid,5072,Valid,1/24/2019 1:32:00 AM
65.112,Valid,254,Valid,5072,Valid,1/24/2019 1:32:03 AM
63.126,Valid,255,Valid,4936,Valid,1/24/2019 1:32:13 AM
65.645,Valid,258,Valid,4800,Valid,1/24/2019 1:32:13 AM
77.708,Valid,257,Valid,4613,Valid,1/24/2019 1:32:13 AM
90.789,Valid,248,Valid,4473,Valid,1/24/2019 1:32:13 AM
115.158,Valid,236,Valid,4433,Valid,1/24/2019 1:32:13 AM
114.48,Valid,240,Valid,4387,Valid,1/24/2019 1:32:13 AM
118.501,Valid,237,Valid,4347,Valid,1/24/2019 1:32:13 AM
120.923,Valid,235,Valid,4300,Valid,1/24/2019 1:32:13 AM
122.57,Valid,233,Valid,4253,Valid,1/24/2019 1:32:13 AM
124.072,Valid,232,Valid,4201,Valid,1/24/2019 1:32:14 AM
126.446,Valid,230,Valid,4170,Valid,1/24/2019 1:32:14 AM
129.789,Valid,227,Valid,4115,Valid,1/24/2019 1:32:14 AM
131.823,Valid,226,Valid,4115,Valid,1/24/2019 1:32:14 AM
134.343,Valid,225,Valid,4069,Valid,1/24/2019 1:32:14 AM
138.267,Valid,224,Valid,4033,Valid,1/24/2019 1:32:14 AM
142.869,Valid,222,Valid,3994,Valid,1/24/2019 1:32:14 AM
146.212,Valid,222,Valid,3942,Valid,1/24/2019 1:32:14 AM
151.347,Valid,221,Valid,3904,Valid,1/24/2019 1:32:14 AM
158.76,Valid,221,Valid,3867,Valid,1/24/2019 1:32:14 AM
166.317,Valid,221,Valid,3817,Valid,1/24/2019 1:32:15 AM
180.609,Valid,219,Valid,3743,Valid,1/24/2019 1:32:15 AM
186.52,Valid,219,Valid,3691,Valid,1/24/2019 1:32:15 AM
191.122,Valid,218,Valid,3652,Valid,1/24/2019 1:32:15 AM
196.306,Valid,217,Valid,3618,Valid,1/24/2019 1:32:15 AM
201.199,Valid,214,Valid,3568,Valid,1/24/2019 1:32:15 AM
204.251,Valid,212,Valid,3528,Valid,1/24/2019 1:32:15 AM
206.189,Valid,210,Valid,3491,Valid,1/24/2019 1:32:15 AM
208.369,Valid,208,Valid,3446,Valid,1/24/2019 1:32:16 AM
208.418,Valid,205,Valid,3407,Valid,1/24/2019 1:32:16 AM
208.951,Valid,203,Valid,3363,Valid,1/24/2019 1:32:16 AM
210.84,Valid,202,Valid,3324,Valid,1/24/2019 1:32:16 AM
213.408,Valid,200,Valid,3284,Valid,1/24/2019 1:32:16 AM
215.394,Valid,197,Valid,3251,Valid,1/24/2019 1:32:16 AM
216.75,Valid,194,Valid,3203,Valid,1/24/2019 1:32:16 AM
218.155,Valid,190,Valid,3168,Valid,1/24/2019 1:32:16 AM
218.107,Valid,187,Valid,3126,Valid,1/24/2019 1:32:16 AM
217.816,Valid,184,Valid,3077,Valid,1/24/2019 1:32:17 AM
217.09,Valid,181,Valid,3042,Valid,1/24/2019 1:32:17 AM
215.685,Valid,180,Valid,3000,Valid,1/24/2019 1:32:17 AM
214.231,Valid,178,Valid,3000,Valid,1/24/2019 1:32:17 AM
214.28,Valid,177,Valid,2964,Valid,1/24/2019 1:32:17 AM
214.28,Valid,177,Valid,2964,Valid,1/24/2019 1:32:17 AM
215.685,Valid,175,Valid,2928,Valid,1/24/2019 1:32:17 AM
217.09,Valid,173,Valid,2892,Valid,1/24/2019 1:32:17 AM
217.526,Valid,170,Valid,2848,Valid,1/24/2019 1:32:17 AM
218.059,Valid,168,Valid,2811,Valid,1/24/2019 1:32:17 AM
218.495,Valid,163,Valid,2773,Valid,1/24/2019 1:32:17 AM
216.411,Valid,158,Valid,2728,Valid,1/24/2019 1:32:18 AM
212.729,Valid,153,Valid,2698,Valid,1/24/2019 1:32:18 AM
209.387,Valid,151,Valid,2660,Valid,1/24/2019 1:32:18 AM
202.507,Valid,146,Valid,2614,Valid,1/24/2019 1:32:18 AM
195.579,Valid,142,Valid,2583,Valid,1/24/2019 1:32:18 AM
189.378,Valid,139,Valid,2551,Valid,1/24/2019 1:32:18 AM
177.993,Valid,135,Valid,2505,Valid,1/24/2019 1:32:18 AM
169.757,Valid,133,Valid,2474,Valid,1/24/2019 1:32:18 AM
156.192,Valid,127,Valid,2434,Valid,1/24/2019 1:32:18 AM
149.313,Valid,121,Valid,2402,Valid,1/24/2019 1:32:19 AM
144.807,Valid,118,Valid,2370,Valid,1/24/2019 1:32:19 AM
139.187,Valid,116,Valid,2337,Valid,1/24/2019 1:32:19 AM
134.682,Valid,115,Valid,2297,Valid,1/24/2019 1:32:19 AM
126.543,Valid,111,Valid,2253,Valid,1/24/2019 1:32:19 AM
122.183,Valid,109,Valid,2162,Valid,1/24/2019 1:32:19 AM
115.933,Valid,107,Valid,2070,Valid,1/24/2019 1:32:19 AM
99.606,Valid,101,Valid,1974,Valid,1/24/2019 1:32:19 AM
88.125,Valid,98,Valid,1905,Valid,1/24/2019 1:32:19 AM
78.096,Valid,97,Valid,1811,Valid,1/24/2019 1:32:20 AM
69.23,Valid,96,Valid,1743,Valid,1/24/2019 1:32:20 AM
61.624,Valid,97,Valid,1671,Valid,1/24/2019 1:32:20 AM
57.845,Valid,98,Valid,1598,Valid,1/24/2019 1:32:20 AM
54.745,Valid,99,Valid,1525,Valid,1/24/2019 1:32:20 AM
50.53,Valid,96,Valid,1451,Valid,1/24/2019 1:32:20 AM
44.28,Valid,91,Valid,1402,Valid,1/24/2019 1:32:20 AM
27.469,Valid,88,Valid,1277,Valid,1/24/2019 1:32:20 AM
21.026,Valid,93,Valid,1202,Valid,1/24/2019 1:32:21 AM
16.133,Valid,104,Valid,1149,Valid,1/24/2019 1:32:21 AM
13.71,Valid,123,Valid,1125,Valid,1/24/2019 1:32:21 AM
13.953,Valid,141,Valid,1045,Valid,1/24/2019 1:32:21 AM
14.776,Valid,148,Valid,964,Valid,1/24/2019 1:32:21 AM
16.617,Valid,156,Valid,964,Valid,1/24/2019 1:32:21 AM
17.538,Valid,159,Valid,909,Valid,1/24/2019 1:32:21 AM
18.943,Valid,163,Valid,882,Valid,1/24/2019 1:32:21 AM
20.784,Valid,168,Valid,824,Valid,1/24/2019 1:32:21 AM
21.462,Valid,169,Valid,767,Valid,1/24/2019 1:32:22 AM
24.175,Valid,175,Valid,675,Valid,1/24/2019 1:32:22 AM
26.646,Valid,177,Valid,Invalid,Invalid,1/24/2019 1:32:22 AM
28.099,Valid,177,Valid,Invalid,Invalid,1/24/2019 1:32:22 AM
30.715,Valid,178,Valid,Invalid,Invalid,1/24/2019 1:32:22 AM
32.12,Valid,177,Valid,Invalid,Invalid,1/24/2019 1:32:22 AM
33.283,Valid,177,Valid,Invalid,Invalid,1/24/2019 1:32:23 AM
33.283,Valid,177,Valid,Invalid,Invalid,1/24/2019 1:32:23 AM
35.56,Valid,175,Valid,Invalid,Invalid,1/24/2019 1:32:23 AM
36.626,Valid,174,Valid,Invalid,Invalid,1/24/2019 1:32:23 AM
37.498,Valid,173,Valid,Invalid,Invalid,1/24/2019 1:32:23 AM
38.37,Valid,172,Valid,Invalid,Invalid,1/24/2019 1:32:24 AM
38.37,Valid,172,Valid,203,Valid,1/24/2019 1:32:28 AM
44.959,Valid,162,Valid,214,Valid,1/24/2019 1:32:33 AM
45.152,Valid,162,Valid,212,Valid,1/24/2019 1:32:33 AM
45.152,Valid,162,Valid,212,Valid,1/24/2019 1:32:34 AM
44.377,Valid,162,Valid,213,Valid,1/24/2019 1:32:40 AM
44.232,Valid,162,Valid,213,Valid,1/24/2019 1:32:43 AM
43.36,Valid,161,Valid,214,Valid,1/24/2019 1:32:53 AM
42.875,Valid,161,Valid,214,Valid,1/24/2019 1:32:59 AM
42.924,Valid,161,Valid,214,Valid,1/24/2019 1:33:00 AM
42.633,Valid,161,Valid,214,Valid,1/24/2019 1:33:03 AM
42.294,Valid,161,Valid,214,Valid,1/24/2019 1:33:07 AM
42.294,Valid,161,Valid,213,Valid,1/24/2019 1:33:07 AM
42.391,Valid,160,Valid,213,Valid,1/24/2019 1:33:13 AM
42.294,Valid,161,Valid,214,Valid,1/24/2019 1:33:19 AM
42.294,Valid,161,Valid,212,Valid,1/24/2019 1:33:20 AM
42.536,Valid,161,Valid,214,Valid,1/24/2019 1:33:23 AM
43.021,Valid,161,Valid,213,Valid,1/24/2019 1:33:37 AM
43.021,Valid,161,Valid,213,Valid,1/24/2019 1:33:38 AM
42.585,Valid,161,Valid,213,Valid,1/24/2019 1:33:42 AM
43.069,Valid,161,Valid,213,Valid,1/24/2019 1:33:59 AM
43.069,Valid,161,Valid,214,Valid,1/24/2019 1:33:59 AM
43.069,Valid,160,Valid,213,Valid,1/24/2019 1:34:00 AM
37.788,Valid,161,Valid,213,Valid,1/24/2019 1:34:18 AM
37.934,Valid,161,Valid,214,Valid,1/24/2019 1:34:23 AM
37.692,Valid,161,Valid,213,Valid,1/24/2019 1:34:30 AM
37.692,Valid,161,Valid,213,Valid,1/24/2019 1:34:34 AM
37.643,Valid,161,Valid,213,Valid,1/24/2019 1:34:36 AM
37.692,Valid,161,Valid,212,Valid,1/24/2019 1:34:40 AM
37.207,Valid,161,Valid,213,Valid,1/24/2019 1:34:53 AM
37.304,Valid,161,Valid,215,Valid,1/24/2019 1:35:02 AM
36.916,Valid,161,Valid,215,Valid,1/24/2019 1:35:08 AM
36.868,Valid,161,Valid,213,Valid,1/24/2019 1:35:09 AM
36.965,Valid,160,Valid,213,Valid,1/24/2019 1:35:18 AM
36.916,Valid,160,Valid,213,Valid,1/24/2019 1:35:20 AM
35.657,Valid,161,Valid,213,Valid,1/24/2019 1:35:39 AM
35.754,Valid,161,Valid,213,Valid,1/24/2019 1:35:42 AM
35.269,Valid,161,Valid,214,Valid,1/24/2019 1:35:56 AM
35.269,Valid,161,Valid,213,Valid,1/24/2019 1:35:57 AM
35.415,Valid,160,Valid,212,Valid,1/24/2019 1:36:01 AM
35.415,Valid,160,Valid,212,Valid,1/24/2019 1:36:01 AM
35.221,Valid,161,Valid,213,Valid,1/24/2019 1:36:06 AM
35.415,Valid,160,Valid,213,Valid,1/24/2019 1:36:23 AM
35.172,Valid,160,Valid,212,Valid,1/24/2019 1:36:31 AM
35.172,Valid,160,Valid,215,Valid,1/24/2019 1:36:31 AM
35.366,Valid,160,Valid,213,Valid,1/24/2019 1:36:40 AM
35.366,Valid,160,Valid,213,Valid,1/24/2019 1:36:40 AM
35.172,Valid,160,Valid,214,Valid,1/24/2019 1:36:43 AM
35.269,Valid,160,Valid,213,Valid,1/24/2019 1:37:03 AM
35.075,Valid,160,Valid,213,Valid,1/24/2019 1:37:06 AM
35.075,Valid,160,Valid,213,Valid,1/24/2019 1:37:06 AM
35.269,Valid,160,Valid,214,Valid,1/24/2019 1:37:23 AM
35.269,Valid,160,Valid,213,Valid,1/24/2019 1:37:24 AM
35.075,Valid,160,Valid,214,Valid,1/24/2019 1:37:27 AM
35.172,Valid,160,Valid,212,Valid,1/24/2019 1:37:40 AM
34.882,Valid,160,Valid,214,Valid,1/24/2019 1:37:50 AM
34.833,Valid,160,Valid,212,Valid,1/24/2019 1:37:56 AM
34.736,Valid,160,Valid,213,Valid,1/24/2019 1:39:57 AM
34.639,Valid,160,Valid,213,Valid,1/24/2019 1:39:58 AM
34.688,Valid,160,Valid,213,Valid,1/24/2019 1:39:59 AM
34.639,Valid,160,Valid,213,Valid,1/24/2019 1:40:00 AM
34.3,Valid,160,Valid,215,Valid,1/24/2019 1:40:02 AM
33.428,Valid,160,Valid,214,Valid,1/24/2019 1:40:18 AM
33.525,Valid,160,Valid,213,Valid,1/24/2019 1:40:21 AM
33.186,Valid,161,Valid,213,Valid,1/24/2019 1:40:27 AM
33.186,Valid,161,Valid,213,Valid,1/24/2019 1:40:27 AM
34.397,Valid,160,Valid,213,Valid,1/24/2019 1:40:42 AM
34.446,Valid,160,Valid,214,Valid,1/24/2019 1:40:43 AM
34.106,Valid,160,Valid,213,Valid,1/24/2019 1:40:44 AM
33.622,Valid,161,Valid,213,Valid,1/24/2019 1:40:46 AM
33.331,Valid,160,Valid,213,Valid,1/24/2019 1:40:58 AM
33.331,Valid,160,Valid,212,Valid,1/24/2019 1:41:00 AM
32.944,Valid,160,Valid,214,Valid,1/24/2019 1:41:10 AM
32.895,Valid,160,Valid,215,Valid,1/24/2019 1:41:27 AM
33.186,Valid,160,Valid,213,Valid,1/24/2019 1:41:29 AM
33.138,Valid,160,Valid,214,Valid,1/24/2019 1:41:40 AM
32.895,Valid,160,Valid,213,Valid,1/24/2019 1:41:43 AM
32.895,Valid,160,Valid,212,Valid,1/24/2019 1:42:02 AM
33.138,Valid,160,Valid,212,Valid,1/24/2019 1:42:09 AM
32.895,Valid,160,Valid,213,Valid,1/24/2019 1:42:21 AM
33.041,Valid,160,Valid,213,Valid,1/24/2019 1:42:33 AM
33.089,Valid,160,Valid,214,Valid,1/24/2019 1:42:45 AM
32.798,Valid,160,Valid,214,Valid,1/24/2019 1:42:58 AM
33.041,Valid,160,Valid,215,Valid,1/24/2019 1:43:05 AM
32.75,Valid,160,Valid,213,Valid,1/24/2019 1:43:18 AM
32.847,Valid,160,Valid,212,Valid,1/24/2019 1:43:20 AM
33.138,Valid,160,Valid,213,Valid,1/24/2019 1:43:24 AM
32.992,Valid,160,Valid,213,Valid,1/24/2019 1:43:50 AM
32.702,Valid,160,Valid,214,Valid,1/24/2019 1:43:53 AM
32.75,Valid,160,Valid,213,Valid,1/24/2019 1:44:00 AM
32.992,Valid,160,Valid,214,Valid,1/24/2019 1:44:13 AM
32.653,Valid,160,Valid,213,Valid,1/24/2019 1:44:20 AM
32.847,Valid,160,Valid,213,Valid,1/24/2019 1:44:35 AM
32.653,Valid,160,Valid,213,Valid,1/24/2019 1:44:47 AM
32.944,Valid,160,Valid,213,Valid,1/24/2019 1:44:51 AM
32.847,Valid,160,Valid,213,Valid,1/24/2019 1:45:00 AM
32.653,Valid,160,Valid,213,Valid,1/24/2019 1:45:04 AM
32.944,Valid,160,Valid,213,Valid,1/24/2019 1:45:22 AM
32.605,Valid,160,Valid,213,Valid,1/24/2019 1:45:35 AM
32.702,Valid,159,Valid,213,Valid,1/24/2019 1:45:41 AM
33.041,Valid,160,Valid,213,Valid,1/24/2019 1:45:54 AM
32.702,Valid,159,Valid,215,Valid,1/24/2019 1:46:03 AM
32.847,Valid,160,Valid,213,Valid,1/24/2019 1:46:06 AM
32.75,Valid,160,Valid,213,Valid,1/24/2019 1:46:25 AM
32.944,Valid,159,Valid,213,Valid,1/24/2019 1:46:36 AM
32.75,Valid,159,Valid,214,Valid,1/24/2019 1:46:40 AM
33.089,Valid,160,Valid,213,Valid,1/24/2019 1:46:55 AM
33.089,Valid,160,Valid,212,Valid,1/24/2019 1:47:05 AM
32.895,Valid,160,Valid,213,Valid,1/24/2019 1:47:16 AM
33.089,Valid,160,Valid,214,Valid,1/24/2019 1:47:20 AM
32.895,Valid,160,Valid,214,Valid,1/24/2019 1:47:33 AM
33.089,Valid,160,Valid,213,Valid,1/24/2019 1:47:40 AM
32.072,Valid,161,Valid,213,Valid,1/24/2019 1:47:43 AM
32.992,Valid,160,Valid,213,Valid,1/24/2019 1:48:05 AM
32.653,Valid,160,Valid,213,Valid,1/24/2019 1:48:14 AM
32.75,Valid,160,Valid,213,Valid,1/24/2019 1:48:20 AM
32.508,Valid,159,Valid,213,Valid,1/24/2019 1:48:32 AM
32.944,Valid,161,Valid,213,Valid,1/24/2019 1:48:51 AM
32.459,Valid,160,Valid,214,Valid,1/24/2019 1:48:57 AM
32.411,Valid,160,Valid,214,Valid,1/24/2019 1:49:05 AM
33.138,Valid,160,Valid,213,Valid,1/24/2019 1:49:10 AM
32.895,Valid,159,Valid,213,Valid,1/24/2019 1:49:25 AM
32.508,Valid,159,Valid,214,Valid,1/24/2019 1:49:37 AM
32.702,Valid,159,Valid,212,Valid,1/24/2019 1:49:44 AM
32.12,Valid,160,Valid,213,Valid,1/24/2019 1:49:48 AM
32.411,Valid,161,Valid,213,Valid,1/24/2019 1:50:06 AM
32.944,Valid,159,Valid,213,Valid,1/24/2019 1:50:15 AM
32.944,Valid,159,Valid,212,Valid,1/24/2019 1:50:24 AM
32.653,Valid,159,Valid,212,Valid,1/24/2019 1:50:38 AM
32.169,Valid,161,Valid,213,Valid,1/24/2019 1:50:48 AM
32.992,Valid,159,Valid,213,Valid,1/24/2019 1:50:55 AM
33.041,Valid,158,Valid,214,Valid,1/24/2019 1:51:04 AM
32.265,Valid,160,Valid,213,Valid,1/24/2019 1:51:17 AM
32.556,Valid,160,Valid,212,Valid,1/24/2019 1:51:32 AM
32.217,Valid,160,Valid,212,Valid,1/24/2019 1:51:39 AM
31.926,Valid,161,Valid,213,Valid,1/24/2019 1:51:48 AM
32.314,Valid,161,Valid,212,Valid,1/24/2019 1:51:55 AM
32.023,Valid,161,Valid,213,Valid,1/24/2019 1:52:12 AM
32.265,Valid,161,Valid,212,Valid,1/24/2019 1:52:15 AM
32.217,Valid,161,Valid,214,Valid,1/24/2019 1:52:28 AM
31.926,Valid,160,Valid,213,Valid,1/24/2019 1:52:34 AM
31.975,Valid,160,Valid,213,Valid,1/24/2019 1:52:44 AM
32.217,Valid,161,Valid,213,Valid,1/24/2019 1:52:56 AM
31.781,Valid,161,Valid,213,Valid,1/24/2019 1:53:07 AM
32.12,Valid,161,Valid,214,Valid,1/24/2019 1:53:15 AM
32.023,Valid,161,Valid,213,Valid,1/24/2019 1:53:20 AM
32.217,Valid,160,Valid,213,Valid,1/24/2019 1:53:36 AM
32.314,Valid,160,Valid,214,Valid,1/24/2019 1:53:44 AM
31.926,Valid,161,Valid,213,Valid,1/24/2019 1:53:50 AM
31.975,Valid,160,Valid,214,Valid,1/24/2019 1:54:05 AM
32.169,Valid,161,Valid,213,Valid,1/24/2019 1:54:08 AM
32.217,Valid,161,Valid,214,Valid,1/24/2019 1:54:32 AM
31.781,Valid,161,Valid,213,Valid,1/24/2019 1:54:36 AM
31.878,Valid,161,Valid,214,Valid,1/24/2019 1:54:40 AM
32.023,Valid,161,Valid,213,Valid,1/24/2019 1:54:45 AM
32.12,Valid,161,Valid,212,Valid,1/24/2019 1:55:00 AM
31.829,Valid,161,Valid,213,Valid,1/24/2019 1:55:07 AM
31.733,Valid,161,Valid,214,Valid,1/24/2019 1:55:20 AM
32.12,Valid,160,Valid,213,Valid,1/24/2019 1:55:37 AM
32.12,Valid,160,Valid,214,Valid,1/24/2019 1:55:40 AM
31.684,Valid,160,Valid,214,Valid,1/24/2019 1:55:58 AM
31.733,Valid,161,Valid,213,Valid,1/24/2019 1:56:02 AM
32.12,Valid,161,Valid,213,Valid,1/24/2019 1:56:07 AM
31.829,Valid,161,Valid,213,Valid,1/24/2019 1:56:20 AM
32.12,Valid,161,Valid,213,Valid,1/24/2019 1:56:26 AM
32.12,Valid,160,Valid,215,Valid,1/24/2019 1:56:43 AM
31.684,Valid,160,Valid,212,Valid,1/24/2019 1:56:51 AM
32.12,Valid,160,Valid,213,Valid,1/24/2019 1:57:12 AM
31.636,Valid,160,Valid,213,Valid,1/24/2019 1:57:16 AM
31.733,Valid,160,Valid,214,Valid,1/24/2019 1:57:35 AM
32.072,Valid,160,Valid,213,Valid,1/24/2019 1:57:37 AM
31.587,Valid,160,Valid,211,Valid,1/24/2019 1:57:45 AM
32.023,Valid,160,Valid,214,Valid,1/24/2019 1:57:51 AM
32.023,Valid,161,Valid,213,Valid,1/24/2019 1:58:02 AM
31.781,Valid,160,Valid,212,Valid,1/24/2019 1:58:16 AM
31.829,Valid,160,Valid,209,Valid,1/24/2019 1:58:23 AM
32.023,Valid,160,Valid,212,Valid,1/24/2019 1:58:35 AM
32.169,Valid,161,Valid,214,Valid,1/24/2019 1:58:50 AM
31.636,Valid,160,Valid,213,Valid,1/24/2019 1:58:55 AM
32.023,Valid,160,Valid,214,Valid,1/24/2019 1:59:05 AM
31.733,Valid,160,Valid,214,Valid,1/24/2019 1:59:08 AM
31.733,Valid,160,Valid,213,Valid,1/24/2019 1:59:20 AM
32.072,Valid,161,Valid,213,Valid,1/24/2019 1:59:33 AM
31.684,Valid,160,Valid,213,Valid,1/24/2019 1:59:40 AM
31.878,Valid,160,Valid,213,Valid,1/24/2019 1:59:52 AM
31.684,Valid,160,Valid,213,Valid,1/24/2019 2:00:09 AM
32.023,Valid,161,Valid,214,Valid,1/24/2019 2:00:12 AM
31.636,Valid,161,Valid,215,Valid,1/24/2019 2:00:20 AM
31.926,Valid,161,Valid,213,Valid,1/24/2019 2:00:29 AM
31.878,Valid,161,Valid,213,Valid,1/24/2019 2:00:40 AM
